ano,uf,regiao,causa_acidente,faixa_horario,total_acidentes,total_graves_fatais,total_mortos,total_feridos_graves,total_vitimas,taxa_gravidade
2022,SP,Sudeste,Velocidade Incompatível,Manhã,65,15,10,16,87,0.230769
2022,SP,Sudeste,Velocidade Incompatível,Noite,63,13,4,13,83,0.206349
2022,SP,Sudeste,Velocidade Incompatível,Tarde,59,14,6,19,88,0.237288
2022,SP,Sudeste,Área urbana sem a presença de local apropriado para a travessia de pedestres,Noite,2,0,0,0,2,0.0
2022,SP,Sudeste,Área urbana sem a presença de local apropriado para a travessia de pedestres,Tarde,2,1,0,1,4,0.5
2022,TO,Norte,Acessar a via sem observar a presença dos outros veículos,Madrugada,1,1,0,1,1,1.0
2022,TO,Norte,Acessar a via sem observar a presença dos outros veículos,Manhã,19,4,2,2,23,0.210526
2022,TO,Norte,Acessar a via sem observar a presença dos outros veículos,Noite,16,4,1,3,17,0.25
2022,TO,Norte,Acessar a via sem observar a presença dos outros veículos,Tarde,24,8,3,6,31,0.333333
2022,TO,Norte,Acesso irregular,Tarde,2,1,0,1,2,0.5
2022,TO,Norte,Acostamento em desnível,Madrugada,1,1,0,1,1,1.0
2022,TO,Norte,Acostamento em desnível,Manhã,2,0,0,0,1,0.0
2022,TO,Norte,Acostamento em desnível,Noite,1,1,0,1,1,1.0
2022,TO,Norte,Acostamento em desnível,Tarde,2,0,0,0,3,0.0
2022,TO,Norte,Acumulo de água sobre o pavimento,Madrugada,1,1,1,0,1,1.0
2022,TO,Norte,Acumulo de óleo sobre o pavimento,Manhã,1,0,0,0,1,0.0
2022,TO,Norte,Afundamento ou ondulação no pavimento,Madrugada,2,1,1,0,2,0.5
2022,TO,Norte,Afundamento ou ondulação no pavimento,Manhã,1,1,0,1,2,1.0
2022,TO,Norte,Animais na Pista,Madrugada,2,1,1,0,3,0.5
2022,TO,Norte,Animais na Pista,Manhã,1,0,0,0,1,0.0
2022,TO,Norte,Animais na Pista,Noite,4,0,0,0,4,0.0
2022,TO,Norte,Animais na Pista,Tarde,2,1,0,1,2,0.5
2022,TO,Norte,Ausência de reação do condutor,Madrugada,15,4,0,7,19,0.266667
2022,TO,Norte,Ausência de reação do condutor,Manhã,13,3,3,1,16,0.230769
2022,TO,Norte,Ausência de reação do condutor,Noite,18,6,1,7,15,0.333333
2022,TO,Norte,Ausência de reação do condutor,Tarde,14,6,3,3,13,0.428571
2022,TO,Norte,Ausência de sinalização,Manhã,1,0,0,0,1,0.0
2022,TO,Norte,Avarias e/ou desgaste excessivo no pneu,Madrugada,3,0,0,0,1,0.0
2022,TO,Norte,Avarias e/ou desgaste excessivo no pneu,Manhã,5,1,0,4,11,0.2
2022,TO,Norte,Avarias e/ou desgaste excessivo no pneu,Noite,2,1,0,1,4,0.5
2022,TO,Norte,Avarias e/ou desgaste excessivo no pneu,Tarde,4,0,0,0,6,0.0
2022,TO,Norte,Carga excessiva e/ou mal acondicionada,Tarde,2,1,0,1,3,0.5
2022,TO,Norte,Chuva,Manhã,3,2,2,0,4,0.666667
2022,TO,Norte,Chuva,Tarde,4,1,1,1,6,0.25
2022,TO,Norte,Condutor Dormindo,Madrugada,7,3,1,3,14,0.428571
2022,TO,Norte,Condutor Dormindo,Manhã,6,3,0,3,5,0.5
2022,TO,Norte,Condutor Dormindo,Noite,1,0,0,0,2,0.0
2022,TO,Norte,Condutor Dormindo,Tarde,2,0,0,0,2,0.0
2022,TO,Norte,Condutor deixou de manter distância do veículo da frente,Madrugada,3,0,0,0,4,0.0
2022,TO,Norte,Condutor deixou de manter distância do veículo da frente,Manhã,9,3,0,4,10,0.333333
2022,TO,Norte,Condutor deixou de manter distância do veículo da frente,Noite,5,2,0,3,8,0.4
2022,TO,Norte,Condutor deixou de manter distância do veículo da frente,Tarde,6,1,0,1,4,0.166667
2022,TO,Norte,Condutor usando celular,Manhã,1,0,0,0,2,0.0
2022,TO,Norte,Condutor usando celular,Tarde,2,0,0,0,1,0.0
2022,TO,Norte,Conversão proibida,Manhã,1,0,0,0,1,0.0
2022,TO,Norte,Conversão proibida,Noite,1,0,0,0,1,0.0
2022,TO,Norte,Conversão proibida,Tarde,1,0,0,0,1,0.0
2022,TO,Norte,Curva acentuada,Noite,1,1,0,2,8,1.0
2022,TO,Norte,Declive acentuado,Tarde,1,1,0,1,2,1.0
2022,TO,Norte,Deficiência do Sistema de Iluminação/Sinalização,Madrugada,1,0,0,0,0,0.0
2022,TO,Norte,Deficiência do Sistema de Iluminação/Sinalização,Noite,5,4,1,3,27,0.8
2022,TO,Norte,Demais Fenômenos da natureza,Madrugada,1,0,0,0,1,0.0
2022,TO,Norte,Demais Fenômenos da natureza,Noite,1,0,0,0,1,0.0
2022,TO,Norte,Demais falhas mecânicas ou elétricas,Madrugada,4,0,0,0,0,0.0
2022,TO,Norte,Demais falhas mecânicas ou elétricas,Manhã,10,2,0,3,13,0.2
2022,TO,Norte,Demais falhas mecânicas ou elétricas,Noite,8,1,1,0,7,0.125
2022,TO,Norte,Demais falhas mecânicas ou elétricas,Tarde,9,0,0,0,1,0.0
2022,TO,Norte,Demais falhas na via,Madrugada,1,0,0,0,1,0.0
2022,TO,Norte,Demais falhas na via,Noite,1,1,0,1,1,1.0
2022,TO,Norte,Desrespeitar a preferência no cruzamento,Manhã,5,3,0,3,5,0.6
2022,TO,Norte,Desrespeitar a preferência no cruzamento,Noite,3,0,0,0,6,0.0
2022,TO,Norte,Desrespeitar a preferência no cruzamento,Tarde,5,3,0,3,6,0.6
2022,TO,Norte,Entrada inopinada do pedestre,Madrugada,1,1,1,0,1,1.0
2022,TO,Norte,Entrada inopinada do pedestre,Noite,1,1,1,0,1,1.0
2022,TO,Norte,Entrada inopinada do pedestre,Tarde,2,1,1,0,2,0.5
2022,TO,Norte,Estacionar ou parar em local proibido,Tarde,1,1,1,0,1,1.0
2022,TO,Norte,Falta de elemento de contenção que evite a saída do leito carroçável,Madrugada,2,1,0,1,4,0.5
2022,TO,Norte,Falta de elemento de contenção que evite a saída do leito carroçável,Tarde,2,1,1,0,2,0.5
2022,TO,Norte,Faróis desregulados,Noite,1,1,0,1,1,1.0
2022,TO,Norte,Frear bruscamente,Madrugada,1,0,0,0,1,0.0
2022,TO,Norte,Frear bruscamente,Manhã,1,0,0,0,1,0.0
2022,TO,Norte,Frear bruscamente,Noite,1,0,0,0,1,0.0
2022,TO,Norte,Frear bruscamente,Tarde,1,0,0,0,0,0.0
2022,TO,Norte,Iluminação deficiente,Madrugada,1,1,0,1,2,1.0
2022,TO,Norte,Iluminação deficiente,Noite,1,0,0,0,1,0.0
2022,TO,Norte,Ingestão de substâncias psicoativas pelo condutor,Manhã,1,0,0,0,0,0.0
2022,TO,Norte,Ingestão de substâncias psicoativas pelo condutor,Noite,1,1,0,1,6,1.0
2022,TO,Norte,Ingestão de álcool e/ou substâncias psicoativas pelo pedestre,Noite,2,0,0,0,1,0.0
2022,TO,Norte,Ingestão de álcool pelo condutor,Madrugada,11,4,0,5,10,0.363636
2022,TO,Norte,Ingestão de álcool pelo condutor,Manhã,6,1,0,1,3,0.166667
2022,TO,Norte,Ingestão de álcool pelo condutor,Noite,17,4,2,4,11,0.235294
2022,TO,Norte,Ingestão de álcool pelo condutor,Tarde,5,1,0,2,3,0.2
2022,TO,Norte,Manobra de mudança de faixa,Madrugada,2,1,0,1,3,0.5
2022,TO,Norte,Manobra de mudança de faixa,Manhã,7,2,1,1,8,0.285714
2022,TO,Norte,Manobra de mudança de faixa,Noite,3,1,0,1,4,0.333333
2022,TO,Norte,Manobra de mudança de faixa,Tarde,11,5,1,6,23,0.454545
2022,TO,Norte,Objeto estático sobre o leito carroçável,Madrugada,1,1,1,0,1,1.0
2022,TO,Norte,Objeto estático sobre o leito carroçável,Manhã,2,0,0,0,3,0.0
2022,TO,Norte,Objeto estático sobre o leito carroçável,Noite,2,1,2,1,4,0.5
2022,TO,Norte,Objeto estático sobre o leito carroçável,Tarde,1,1,0,1,1,1.0
2022,TO,Norte,Obstrução na via,Madrugada,1,0,0,0,1,0.0
2022,TO,Norte,Pedestre andava na pista,Madrugada,1,1,1,0,1,1.0
2022,TO,Norte,Pedestre andava na pista,Noite,3,1,1,0,3,0.333333
2022,TO,Norte,Pedestre cruzava a pista fora da faixa,Manhã,1,1,0,1,1,1.0
2022,TO,Norte,Pedestre cruzava a pista fora da faixa,Noite,1,1,1,0,1,1.0
2022,TO,Norte,Pedestre cruzava a pista fora da faixa,Tarde,1,1,1,0,1,1.0
2022,TO,Norte,Pista Escorregadia,Madrugada,1,0,0,0,1,0.0
2022,TO,Norte,Pista Escorregadia,Manhã,1,1,0,1,1,1.0
2022,TO,Norte,Pista Escorregadia,Tarde,1,0,0,0,1,0.0
2022,TO,Norte,Pista esburacada,Manhã,1,0,0,0,0,0.0
2022,TO,Norte,Pista esburacada,Noite,1,0,0,0,1,0.0
2022,TO,Norte,Pista esburacada,Tarde,3,0,0,0,5,0.0
2022,TO,Norte,Problema com o freio,Madrugada,1,0,0,0,0,0.0
2022,TO,Norte,Problema na suspensão,Tarde,1,0,0,0,0,0.0
2022,TO,Norte,Reação tardia ou ineficiente do condutor,Madrugada,13,6,1,9,18,0.461538
2022,TO,Norte,Reação tardia ou ineficiente do condutor,Manhã,23,8,3,8,32,0.347826
2022,TO,Norte,Reação tardia ou ineficiente do condutor,Noite,24,11,3,13,57,0.458333
2022,TO,Norte,Reação tardia ou ineficiente do condutor,Tarde,37,11,4,7,41,0.297297
2022,TO,Norte,Restrição de visibilidade em curvas verticais,Noite,1,1,0,1,1,1.0
2022,TO,Norte,Trafegar com motocicleta (ou similar) entre as faixas,Noite,1,1,1,0,1,1.0
2022,TO,Norte,Transitar na calçada,Manhã,1,0,0,0,1,0.0
2022,TO,Norte,Transitar na contramão,Madrugada,10,6,5,4,23,0.6
2022,TO,Norte,Transitar na contramão,Manhã,17,12,11,10,42,0.705882
2022,TO,Norte,Transitar na contramão,Noite,10,7,4,4,11,0.7
2022,TO,Norte,Transitar na contramão,Tarde,13,11,5,10,20,0.846154
2022,TO,Norte,Transitar no acostamento,Noite,2,1,0,1,1,0.5
2022,TO,Norte,Transitar no acostamento,Tarde,1,1,0,1,1,1.0
2022,TO,Norte,Ultrapassagem Indevida,Madrugada,1,0,0,0,1,0.0
2022,TO,Norte,Ultrapassagem Indevida,Manhã,9,4,1,4,13,0.444444
2022,TO,Norte,Ultrapassagem Indevida,Noite,3,2,2,1,4,0.666667
2022,TO,Norte,Ultrapassagem Indevida,Tarde,11,4,2,4,17,0.363636
2022,TO,Norte,Velocidade Incompatível,Madrugada,5,2,0,4,19,0.4
2022,TO,Norte,Velocidade Incompatível,Noite,8,5,1,6,17,0.625
2022,TO,Norte,Velocidade Incompatível,Tarde,5,3,0,3,4,0.6
2023,AC,Norte,Acessar a via sem observar a presença dos outros veículos,Madrugada,3,2,5,4,11,0.666667
2023,AC,Norte,Acessar a via sem observar a presença dos outros veículos,Manhã,8,2,1,1,9,0.25
2023,AC,Norte,Acessar a via sem observar a presença dos outros veículos,Noite,5,2,0,4,6,0.4
2023,AC,Norte,Acessar a via sem observar a presença dos outros veículos,Tarde,10,2,1,1,11,0.2
2023,AC,Norte,Acesso irregular,Manhã,1,0,0,0,2,0.0
2023,AC,Norte,Acesso irregular,Noite,1,0,0,0,2,0.0
2023,AC,Norte,Acesso irregular,Tarde,3,2,2,5,9,0.666667
2023,AC,Norte,Acumulo de areia ou detritos sobre o pavimento,Noite,1,1,0,3,3,1.0
2023,AC,Norte,Acumulo de água sobre o pavimento,Noite,1,0,0,0,0,0.0
2023,AC,Norte,Acumulo de água sobre o pavimento,Tarde,3,0,0,0,6,0.0
2023,AC,Norte,Acumulo de óleo sobre o pavimento,Tarde,1,1,0,1,2,1.0
2023,AC,Norte,Afundamento ou ondulação no pavimento,Tarde,1,0,0,0,2,0.0
2023,AC,Norte,Animais na Pista,Noite,6,3,0,4,10,0.5
2023,AC,Norte,Ausência de reação do condutor,Madrugada,4,1,0,1,1,0.25
2023,AC,Norte,Ausência de reação do condutor,Manhã,12,5,3,2,14,0.416667
2023,AC,Norte,Ausência de reação do condutor,Noite,13,8,2,7,16,0.615385
2023,AC,Norte,Ausência de reação do condutor,Tarde,6,2,0,2,8,0.333333
2023,AC,Norte,Avarias e/ou desgaste excessivo no pneu,Manhã,1,0,0,0,2,0.0
2023,AC,Norte,Carga excessiva e/ou mal acondicionada,Manhã,1,0,0,0,1,0.0
2023,AC,Norte,Carga excessiva e/ou mal acondicionada,Tarde,1,0,0,0,0,0.0
2023,AC,Norte,Chuva,Madrugada,1,0,0,0,1,0.0
2023,AC,Norte,Chuva,Noite,1,0,0,0,1,0.0
2023,AC,Norte,Condutor Dormindo,Manhã,1,0,0,0,1,0.0
2023,AC,Norte,Condutor deixou de manter distância do veículo da frente,Manhã,7,0,0,0,8,0.0
2023,AC,Norte,Condutor deixou de manter distância do veículo da frente,Noite,4,0,0,0,3,0.0
2023,AC,Norte,Condutor deixou de manter distância do veículo da frente,Tarde,10,2,0,2,8,0.2
2023,AC,Norte,Conversão proibida,Manhã,2,1,0,1,2,0.5
2023,AC,Norte,Conversão proibida,Noite,2,1,0,1,3,0.5
2023,AC,Norte,Conversão proibida,Tarde,6,2,0,3,9,0.333333
2023,AC,Norte,Declive acentuado,Noite,1,0,0,0,0,0.0
2023,AC,Norte,Deficiência do Sistema de Iluminação/Sinalização,Noite,1,1,0,1,1,1.0
2023,AC,Norte,Demais Fenômenos da natureza,Tarde,1,0,0,0,1,0.0
2023,AC,Norte,Demais falhas mecânicas ou elétricas,Manhã,2,2,1,1,4,1.0
2023,AC,Norte,Demais falhas mecânicas ou elétricas,Tarde,3,3,1,3,4,1.0
2023,AC,Norte,Demais falhas na via,Manhã,1,0,0,0,0,0.0
2023,AC,Norte,Desrespeitar a preferência no cruzamento,Manhã,8,1,0,1,12,0.125
2023,AC,Norte,Desrespeitar a preferência no cruzamento,Noite,3,1,1,0,3,0.333333
2023,AC,Norte,Desrespeitar a preferência no cruzamento,Tarde,3,0,0,0,5,0.0
2023,AC,Norte,Entrada inopinada do pedestre,Manhã,1,1,0,1,1,1.0
2023,AC,Norte,Entrada inopinada do pedestre,Noite,1,1,0,1,2,1.0
2023,AC,Norte,Estacionar ou parar em local proibido,Noite,1,0,0,0,1,0.0
2023,AC,Norte,Estacionar ou parar em local proibido,Tarde,1,0,0,0,1,0.0
2023,AC,Norte,Frear bruscamente,Tarde,1,1,0,1,1,1.0
2023,AC,Norte,Ingestão de álcool pelo condutor,Manhã,1,0,0,0,8,0.0
2023,AC,Norte,Ingestão de álcool pelo condutor,Noite,1,1,0,1,1,1.0
2023,AC,Norte,Ingestão de álcool pelo condutor,Tarde,2,1,0,1,4,0.5
2023,AC,Norte,Mal súbito do condutor,Manhã,1,0,0,0,1,0.0
2023,AC,Norte,Manobra de mudança de faixa,Manhã,6,1,0,1,7,0.166667
2023,AC,Norte,Manobra de mudança de faixa,Noite,3,1,0,1,3,0.333333
2023,AC,Norte,Manobra de mudança de faixa,Tarde,8,0,0,0,6,0.0
2023,AC,Norte,Objeto estático sobre o leito carroçável,Noite,1,0,0,0,0,0.0
2023,AC,Norte,Pedestre andava na pista,Manhã,1,0,0,0,1,0.0
2023,AC,Norte,Pedestre andava na pista,Noite,1,0,0,0,1,0.0
2023,AC,Norte,Pista Escorregadia,Manhã,2,0,0,0,4,0.0
2023,AC,Norte,Pista Escorregadia,Noite,1,0,0,0,1,0.0
2023,AC,Norte,Pista Escorregadia,Tarde,1,1,0,1,1,1.0
2023,AC,Norte,Pista esburacada,Manhã,4,0,0,0,4,0.0
2023,AC,Norte,Pista esburacada,Noite,3,1,0,1,5,0.333333
2023,AC,Norte,Pista esburacada,Tarde,5,0,0,0,6,0.0
2023,AC,Norte,Reação tardia ou ineficiente do condutor,Madrugada,4,1,0,1,6,0.25
2023,AC,Norte,Reação tardia ou ineficiente do condutor,Manhã,7,1,0,1,9,0.142857
2023,AC,Norte,Reação tardia ou ineficiente do condutor,Noite,4,1,1,0,2,0.25
2023,AC,Norte,Reação tardia ou ineficiente do condutor,Tarde,6,0,0,0,7,0.0
2023,AC,Norte,Retorno proibido,Noite,1,1,0,1,2,1.0
2023,AC,Norte,Retorno proibido,Tarde,1,1,0,1,1,1.0
2023,AC,Norte,Transitar na contramão,Manhã,1,1,0,2,5,1.0
2023,AC,Norte,Transitar na contramão,Noite,4,3,3,0,7,0.75
2023,AC,Norte,Transitar na contramão,Tarde,3,3,2,1,6,1.0
2023,AC,Norte,Transitar no acostamento,Manhã,1,0,0,0,1,0.0
2023,AC,Norte,Transitar no acostamento,Tarde,1,1,0,1,1,1.0
2023,AC,Norte,Ultrapassagem Indevida,Manhã,1,0,0,0,1,0.0
2023,AC,Norte,Ultrapassagem Indevida,Tarde,2,0,0,0,3,0.0
2023,AC,Norte,Velocidade Incompatível,Manhã,3,1,1,0,5,0.333333
2023,AC,Norte,Velocidade Incompatível,Noite,1,0,0,0,1,0.0
2023,AL,Nordeste,Acessar a via sem observar a presença dos outros veículos,Madrugada,2,1,1,0,1,0.5
2023,AL,Nordeste,Acessar a via sem observar a presença dos outros veículos,Manhã,23,9,2,9,28,0.391304
2023,AL,Nordeste,Acessar a via sem observar a presença dos outros veículos,Noite,13,6,1,5,16,0.461538
2023,AL,Nordeste,Acessar a via sem observar a presença dos outros veículos,Tarde,22,11,0,13,33,0.5
2023,AL,Nordeste,Acesso irregular,Madrugada,2,0,0,0,2,0.0
2023,AL,Nordeste,Acesso irregular,Manhã,2,1,0,1,1,0.5
2023,AL,Nordeste,Acesso irregular,Noite,5,3,0,3,8,0.6
2023,AL,Nordeste,Acesso irregular,Tarde,4,3,0,3,12,0.75
2023,AL,Nordeste,Acostamento em desnível,Manhã,1,0,0,0,0,0.0
2023,AL,Nordeste,Acostamento em desnível,Tarde,1,0,0,0,1,0.0
2023,AL,Nordeste,Acumulo de areia ou detritos sobre o pavimento,Manhã,1,0,0,0,1,0.0
2023,AL,Nordeste,Acumulo de areia ou detritos sobre o pavimento,Tarde,2,2,0,3,4,1.0
2023,AL,Nordeste,Acumulo de água sobre o pavimento,Manhã,9,1,0,1,14,0.111111
2023,AL,Nordeste,Acumulo de água sobre o pavimento,Noite,2,1,0,1,1,0.5
2023,AL,Nordeste,Acumulo de água sobre o pavimento,Tarde,9,1,0,1,6,0.111111
2023,AL,Nordeste,Acumulo de óleo sobre o pavimento,Manhã,1,0,0,0,1,0.0
2023,AL,Nordeste,Acumulo de óleo sobre o pavimento,Noite,2,0,0,0,1,0.0
2023,AL,Nordeste,Acumulo de óleo sobre o pavimento,Tarde,1,0,0,0,1,0.0
2023,AL,Nordeste,Afundamento ou ondulação no pavimento,Tarde,2,2,1,3,7,1.0
2023,AL,Nordeste,Animais na Pista,Madrugada,7,2,1,4,13,0.285714
2023,AL,Nordeste,Animais na Pista,Manhã,3,0,0,0,3,0.0
2023,AL,Nordeste,Animais na Pista,Noite,11,5,1,5,11,0.454545
2023,AL,Nordeste,Animais na Pista,Tarde,2,0,0,0,3,0.0
2023,AL,Nordeste,Ausência de reação do condutor,Madrugada,6,5,2,4,8,0.833333
2023,AL,Nordeste,Ausência de reação do condutor,Manhã,13,6,2,5,16,0.461538
2023,AL,Nordeste,Ausência de reação do condutor,Noite,8,3,0,3,7,0.375
2023,AL,Nordeste,Ausência de reação do condutor,Tarde,15,6,0,8,18,0.4
2023,AL,Nordeste,Ausência de sinalização,Noite,2,1,0,2,3,0.5
2023,AL,Nordeste,Ausência de sinalização,Tarde,1,1,0,2,3,1.0
2023,AL,Nordeste,Avarias e/ou desgaste excessivo no pneu,Madrugada,1,1,0,2,2,1.0
2023,AL,Nordeste,Avarias e/ou desgaste excessivo no pneu,Manhã,1,1,0,1,4,1.0
2023,AL,Nordeste,Avarias e/ou desgaste excessivo no pneu,Noite,2,2,1,2,4,1.0
2023,AL,Nordeste,Avarias e/ou desgaste excessivo no pneu,Tarde,4,0,0,0,5,0.0
2023,AL,Nordeste,Carga excessiva e/ou mal acondicionada,Tarde,2,0,0,0,2,0.0
2023,AL,Nordeste,Chuva,Madrugada,3,2,0,2,2,0.666667
2023,AL,Nordeste,Chuva,Manhã,3,1,0,2,4,0.333333
2023,AL,Nordeste,Chuva,Noite,2,1,0,3,4,0.5
2023,AL,Nordeste,Chuva,Tarde,2,0,0,0,3,0.0
2023,AL,Nordeste,Condutor Dormindo,Madrugada,11,6,2,5,10,0.545455
2023,AL,Nordeste,Condutor Dormindo,Manhã,9,3,0,3,10,0.333333
2023,AL,Nordeste,Condutor Dormindo,Noite,4,1,0,3,6,0.25
2023,AL,Nordeste,Condutor Dormindo,Tarde,4,0,0,0,2,0.0
2023,AL,Nordeste,Condutor deixou de manter distância do veículo da frente,Madrugada,1,1,0,1,1,1.0
2023,AL,Nordeste,Condutor deixou de manter distância do veículo da frente,Manhã,13,3,1,3,14,0.230769
2023,AL,Nordeste,Condutor deixou de manter distância do veículo da frente,Noite,10,2,0,2,11,0.2
2023,AL,Nordeste,Condutor deixou de manter distância do veículo da frente,Tarde,13,2,0,2,16,0.153846
2023,AL,Nordeste,Condutor usando celular,Manhã,1,0,0,0,1,0.0
2023,AL,Nordeste,Conversão proibida,Madrugada,1,1,0,1,2,1.0
2023,AL,Nordeste,Conversão proibida,Manhã,4,2,0,2,7,0.5
2023,AL,Nordeste,Conversão proibida,Noite,4,3,0,3,3,0.75
2023,AL,Nordeste,Conversão proibida,Tarde,6,2,0,3,13,0.333333
2023,AL,Nordeste,Curva acentuada,Madrugada,1,0,0,0,0,0.0
2023,AL,Nordeste,Curva acentuada,Manhã,1,0,0,0,1,0.0
2023,AL,Nordeste,Declive acentuado,Manhã,1,1,1,1,2,1.0
2023,AL,Nordeste,Deficiência do Sistema de Iluminação/Sinalização,Madrugada,2,1,0,2,7,0.5
2023,AL,Nordeste,Deficiência do Sistema de Iluminação/Sinalização,Noite,7,4,0,5,13,0.571429
2023,AL,Nordeste,Deficiência do Sistema de Iluminação/Sinalização,Tarde,1,1,0,2,2,1.0
2023,AL,Nordeste,Demais Fenômenos da natureza,Madrugada,1,1,0,1,1,1.0
2023,AL,Nordeste,Demais Fenômenos da natureza,Tarde,2,1,0,1,1,0.5
2023,AL,Nordeste,Demais falhas mecânicas ou elétricas,Madrugada,3,0,0,0,1,0.0
2023,AL,Nordeste,Demais falhas mecânicas ou elétricas,Manhã,11,2,1,1,8,0.181818
2023,AL,Nordeste,Demais falhas mecânicas ou elétricas,Noite,9,0,0,0,1,0.0
2023,AL,Nordeste,Demais falhas mecânicas ou elétricas,Tarde,14,2,1,2,9,0.142857
2023,AL,Nordeste,Demais falhas na via,Manhã,1,1,0,1,1,1.0
2023,AL,Nordeste,Demais falhas na via,Noite,3,0,0,0,6,0.0
2023,AL,Nordeste,Demais falhas na via,Tarde,2,0,0,0,3,0.0
2023,AL,Nordeste,Desrespeitar a preferência no cruzamento,Manhã,1,0,0,0,1,0.0
2023,AL,Nordeste,Desrespeitar a preferência no cruzamento,Noite,1,1,0,1,1,1.0
2023,AL,Nordeste,Desrespeitar a preferência no cruzamento,Tarde,3,1,0,1,5,0.333333
2023,AL,Nordeste,Entrada inopinada do pedestre,Madrugada,1,1,0,1,1,1.0
2023,AL,Nordeste,Entrada inopinada do pedestre,Noite,3,3,2,1,3,1.0
2023,AL,Nordeste,Entrada inopinada do pedestre,Tarde,1,1,0,1,1,1.0
2023,AL,Nordeste,Estacionar ou parar em local proibido,Manhã,2,0,0,0,2,0.0
2023,AL,Nordeste,Falta de acostamento,Manhã,1,0,0,0,1,0.0
2023,AL,Nordeste,Falta de acostamento,Noite,1,0,0,0,1,0.0
2023,AL,Nordeste,Frear bruscamente,Manhã,2,1,0,1,4,0.5
2023,AL,Nordeste,Fumaça,Noite,1,0,0,0,0,0.0
2023,AL,Nordeste,Fumaça,Tarde,1,0,0,0,0,0.0
2023,AL,Nordeste,Iluminação deficiente,Madrugada,1,1,1,0,1,1.0
2023,AL,Nordeste,Iluminação deficiente,Noite,2,1,0,1,2,0.5
2023,AL,Nordeste,Ingestão de álcool e/ou substâncias psicoativas pelo pedestre,Manhã,1,0,0,0,0,0.0
2023,AL,Nordeste,Ingestão de álcool e/ou substâncias psicoativas pelo pedestre,Noite,2,1,1,0,1,0.5
2023,AL,Nordeste,Ingestão de álcool e/ou substâncias psicoativas pelo pedestre,Tarde,1,0,0,0,0,0.0
2023,AL,Nordeste,Ingestão de álcool ou de substâncias psicoativas pelo pedestre,Madrugada,1,1,1,0,1,1.0
2023,AL,Nordeste,Ingestão de álcool ou de substâncias psicoativas pelo pedestre,Noite,1,1,1,0,1,1.0
2023,AL,Nordeste,Ingestão de álcool ou de substâncias psicoativas pelo pedestre,Tarde,2,2,0,2,2,1.0
2023,AL,Nordeste,Ingestão de álcool pelo condutor,Madrugada,9,5,1,6,11,0.555556
2023,AL,Nordeste,Ingestão de álcool pelo condutor,Manhã,5,0,0,0,2,0.0
2023,AL,Nordeste,Ingestão de álcool pelo condutor,Noite,15,5,2,4,20,0.333333
2023,AL,Nordeste,Ingestão de álcool pelo condutor,Tarde,13,5,0,6,15,0.384615
2023,AL,Nordeste,Mal súbito do condutor,Manhã,2,0,0,0,1,0.0
2023,AL,Nordeste,Mal súbito do condutor,Tarde,2,1,1,0,3,0.5
2023,AL,Nordeste,Manobra de mudança de faixa,Madrugada,1,1,0,1,1,1.0
2023,AL,Nordeste,Manobra de mudança de faixa,Manhã,6,2,0,4,7,0.333333
2023,AL,Nordeste,Manobra de mudança de faixa,Noite,4,1,0,2,3,0.25
2023,AL,Nordeste,Manobra de mudança de faixa,Tarde,6,1,0,1,11,0.166667
2023,AL,Nordeste,Neblina,Madrugada,1,1,1,1,2,1.0
2023,AL,Nordeste,Objeto estático sobre o leito carroçável,Manhã,1,1,1,1,2,1.0
2023,AL,Nordeste,Obras na pista,Madrugada,1,0,0,0,1,0.0
2023,AL,Nordeste,Obstrução na via,Manhã,1,0,0,0,0,0.0
2023,AL,Nordeste,Pedestre andava na pista,Madrugada,1,1,0,1,1,1.0
2023,AL,Nordeste,Pedestre andava na pista,Noite,4,4,2,2,4,1.0
2023,AL,Nordeste,Pedestre andava na pista,Tarde,2,2,1,1,2,1.0
2023,AL,Nordeste,Pedestre cruzava a pista fora da faixa,Manhã,1,1,0,1,1,1.0
2023,AL,Nordeste,Pedestre cruzava a pista fora da faixa,Noite,1,1,1,0,1,1.0
2023,AL,Nordeste,Pedestre cruzava a pista fora da faixa,Tarde,1,0,0,0,1,0.0
2023,AL,Nordeste,Pista Escorregadia,Manhã,1,0,0,0,0,0.0
2023,AL,Nordeste,Pista Escorregadia,Noite,1,0,0,0,2,0.0
2023,AL,Nordeste,Pista Escorregadia,Tarde,2,0,0,0,3,0.0
2023,AL,Nordeste,Pista em desnível,Noite,1,0,0,0,0,0.0
2023,AL,Nordeste,Pista esburacada,Noite,1,1,0,1,1,1.0
2023,AL,Nordeste,Pista esburacada,Tarde,1,0,0,0,1,0.0
2023,AL,Nordeste,Problema com o freio,Madrugada,1,0,0,0,0,0.0
2023,AL,Nordeste,Problema com o freio,Manhã,2,1,0,1,2,0.5
2023,AL,Nordeste,Problema com o freio,Tarde,3,1,0,1,2,0.333333
2023,AL,Nordeste,Problema na suspensão,Tarde,2,1,0,2,4,0.5
2023,AL,Nordeste,Reação tardia ou ineficiente do condutor,Madrugada,5,3,1,3,6,0.6
2023,AL,Nordeste,Reação tardia ou ineficiente do condutor,Manhã,15,6,2,6,15,0.4
2023,AL,Nordeste,Reação tardia ou ineficiente do condutor,Noite,15,5,0,5,11,0.333333
2023,AL,Nordeste,Reação tardia ou ineficiente do condutor,Tarde,14,5,1,4,15,0.357143
