data,ano,mes_numero,dia_semana,dia_semana_numero,fim_semana,uf,regiao,total_acidentes,total_graves_fatais,total_mortos,total_feridos_graves,total_vitimas,taxa_gravidade
2022-01-23,2022,1,domingo,0,True,RR,Norte,1,1,2,0,2,1.0
2022-01-23,2022,1,domingo,0,True,RS,Sul,11,4,2,3,14,0.363636
2022-01-23,2022,1,domingo,0,True,SC,Sul,22,7,0,10,29,0.318182
2022-01-23,2022,1,domingo,0,True,SP,Sudeste,15,6,1,5,14,0.4
2022-01-23,2022,1,domingo,0,True,TO,Norte,4,3,2,2,6,0.75
2022-01-24,2022,1,segunda-feira,1,False,AC,Norte,2,1,0,1,6,0.5
2022-01-24,2022,1,segunda-feira,1,False,AL,Nordeste,1,0,0,0,0,0.0
2022-01-24,2022,1,segunda-feira,1,False,AP,Norte,1,0,0,0,1,0.0
2022-01-24,2022,1,segunda-feira,1,False,BA,Nordeste,6,4,0,5,8,0.666667
2022-01-24,2022,1,segunda-feira,1,False,DF,Centro-Oeste,2,0,0,0,2,0.0
2022-01-24,2022,1,segunda-feira,1,False,ES,Sudeste,5,2,0,2,10,0.4
2022-01-24,2022,1,segunda-feira,1,False,GO,Centro-Oeste,9,2,1,1,10,0.222222
2022-01-24,2022,1,segunda-feira,1,False,MA,Nordeste,2,0,0,0,1,0.0
2022-01-24,2022,1,segunda-feira,1,False,MG,Sudeste,12,3,0,3,14,0.25
2022-01-24,2022,1,segunda-feira,1,False,MS,Centro-Oeste,2,1,2,0,3,0.5
2022-01-24,2022,1,segunda-feira,1,False,MT,Centro-Oeste,6,2,0,2,5,0.333333
2022-01-24,2022,1,segunda-feira,1,False,PA,Norte,2,1,1,1,3,0.5
2022-01-24,2022,1,segunda-feira,1,False,PB,Nordeste,2,2,1,1,2,1.0
2022-01-24,2022,1,segunda-feira,1,False,PE,Nordeste,6,3,2,1,7,0.5
2022-01-24,2022,1,segunda-feira,1,False,PI,Nordeste,1,0,0,0,5,0.0
2022-01-24,2022,1,segunda-feira,1,False,PR,Sul,16,4,2,2,14,0.25
2022-01-24,2022,1,segunda-feira,1,False,RJ,Sudeste,17,4,1,4,17,0.235294
2022-01-24,2022,1,segunda-feira,1,False,RN,Nordeste,1,0,0,0,0,0.0
2022-01-24,2022,1,segunda-feira,1,False,RS,Sul,8,3,1,2,11,0.375
2022-01-24,2022,1,segunda-feira,1,False,SC,Sul,21,5,1,4,23,0.238095
2022-01-24,2022,1,segunda-feira,1,False,SE,Nordeste,4,2,1,2,9,0.5
2022-01-24,2022,1,segunda-feira,1,False,SP,Sudeste,4,0,0,0,5,0.0
2022-01-24,2022,1,segunda-feira,1,False,TO,Norte,1,0,0,0,0,0.0
2022-01-25,2022,1,terça-feira,2,False,AC,Norte,1,0,0,0,1,0.0
2022-01-25,2022,1,terça-feira,2,False,AL,Nordeste,1,1,1,1,2,1.0
2022-01-25,2022,1,terça-feira,2,False,BA,Nordeste,10,4,2,2,11,0.4
2022-01-25,2022,1,terça-feira,2,False,CE,Nordeste,3,0,0,0,2,0.0
2022-01-25,2022,1,terça-feira,2,False,DF,Centro-Oeste,2,0,0,0,2,0.0
2022-01-25,2022,1,terça-feira,2,False,ES,Sudeste,6,3,0,3,8,0.5
2022-01-25,2022,1,terça-feira,2,False,GO,Centro-Oeste,7,3,1,2,8,0.428571
2022-01-25,2022,1,terça-feira,2,False,MA,Nordeste,1,1,0,1,1,1.0
2022-01-25,2022,1,terça-feira,2,False,MG,Sudeste,21,7,2,7,27,0.333333
2022-01-25,2022,1,terça-feira,2,False,MS,Centro-Oeste,9,2,3,1,10,0.222222
2022-01-25,2022,1,terça-feira,2,False,MT,Centro-Oeste,2,1,1,0,3,0.5
2022-01-25,2022,1,terça-feira,2,False,PA,Norte,1,0,0,0,1,0.0
2022-01-25,2022,1,terça-feira,2,False,PB,Nordeste,2,2,0,2,2,1.0
2022-01-25,2022,1,terça-feira,2,False,PE,Nordeste,2,1,0,1,1,0.5
2022-01-25,2022,1,terça-feira,2,False,PR,Sul,16,4,0,5,23,0.25
2022-01-25,2022,1,terça-feira,2,False,RJ,Sudeste,12,3,1,2,15,0.25
2022-01-25,2022,1,terça-feira,2,False,RN,Nordeste,2,1,0,1,3,0.5
2022-01-25,2022,1,terça-feira,2,False,RO,Norte,3,1,0,1,1,0.333333
2022-01-25,2022,1,terça-feira,2,False,RR,Norte,3,1,0,2,2,0.333333
2022-01-25,2022,1,terça-feira,2,False,RS,Sul,11,0,0,0,8,0.0
2022-01-25,2022,1,terça-feira,2,False,SC,Sul,13,3,0,3,12,0.230769
2022-01-25,2022,1,terça-feira,2,False,SP,Sudeste,5,0,0,0,5,0.0
2022-01-25,2022,1,terça-feira,2,False,TO,Norte,2,0,0,0,2,0.0
2022-01-26,2022,1,quarta-feira,3,False,AC,Norte,1,0,0,0,1,0.0
2022-01-26,2022,1,quarta-feira,3,False,BA,Nordeste,11,1,1,0,10,0.090909
2022-01-26,2022,1,quarta-feira,3,False,CE,Nordeste,2,1,2,0,2,0.5
2022-01-26,2022,1,quarta-feira,3,False,DF,Centro-Oeste,1,1,1,0,1,1.0
2022-01-26,2022,1,quarta-feira,3,False,ES,Sudeste,3,1,0,1,2,0.333333
2022-01-26,2022,1,quarta-feira,3,False,GO,Centro-Oeste,7,1,2,0,17,0.142857
2022-01-26,2022,1,quarta-feira,3,False,MA,Nordeste,6,2,0,2,7,0.333333
2022-01-26,2022,1,quarta-feira,3,False,MG,Sudeste,18,7,4,7,27,0.388889
2022-01-26,2022,1,quarta-feira,3,False,MS,Centro-Oeste,5,2,1,1,4,0.4
2022-01-26,2022,1,quarta-feira,3,False,MT,Centro-Oeste,6,1,0,1,13,0.166667
2022-01-26,2022,1,quarta-feira,3,False,PA,Norte,1,1,1,0,1,1.0
2022-01-26,2022,1,quarta-feira,3,False,PB,Nordeste,5,3,1,2,5,0.6
2022-01-26,2022,1,quarta-feira,3,False,PE,Nordeste,5,3,1,2,5,0.6
2022-01-26,2022,1,quarta-feira,3,False,PI,Nordeste,5,2,0,2,5,0.4
2022-01-26,2022,1,quarta-feira,3,False,PR,Sul,18,8,1,7,18,0.444444
2022-01-26,2022,1,quarta-feira,3,False,RJ,Sudeste,6,0,0,0,5,0.0
2022-01-26,2022,1,quarta-feira,3,False,RN,Nordeste,4,1,0,1,2,0.25
2022-01-26,2022,1,quarta-feira,3,False,RO,Norte,3,0,0,0,2,0.0
2022-01-26,2022,1,quarta-feira,3,False,RR,Norte,1,0,0,0,0,0.0
2022-01-26,2022,1,quarta-feira,3,False,RS,Sul,5,3,0,4,9,0.6
2022-01-26,2022,1,quarta-feira,3,False,SC,Sul,10,3,2,2,12,0.3
2022-01-26,2022,1,quarta-feira,3,False,SE,Nordeste,1,1,0,1,1,1.0
2022-01-26,2022,1,quarta-feira,3,False,SP,Sudeste,9,4,1,3,9,0.444444
2022-01-27,2022,1,quinta-feira,4,False,AC,Norte,1,1,0,1,1,1.0
2022-01-27,2022,1,quinta-feira,4,False,AL,Nordeste,4,0,0,0,3,0.0
2022-01-27,2022,1,quinta-feira,4,False,BA,Nordeste,4,1,0,1,3,0.25
2022-01-27,2022,1,quinta-feira,4,False,CE,Nordeste,4,0,0,0,7,0.0
2022-01-27,2022,1,quinta-feira,4,False,DF,Centro-Oeste,1,0,0,0,0,0.0
2022-01-27,2022,1,quinta-feira,4,False,ES,Sudeste,5,3,1,2,7,0.6
2022-01-27,2022,1,quinta-feira,4,False,GO,Centro-Oeste,6,2,0,2,11,0.333333
2022-01-27,2022,1,quinta-feira,4,False,MA,Nordeste,3,1,0,1,2,0.333333
2022-01-27,2022,1,quinta-feira,4,False,MG,Sudeste,16,4,1,3,19,0.25
2022-01-27,2022,1,quinta-feira,4,False,MS,Centro-Oeste,7,2,0,2,7,0.285714
2022-01-27,2022,1,quinta-feira,4,False,MT,Centro-Oeste,6,1,0,1,4,0.166667
2022-01-27,2022,1,quinta-feira,4,False,PB,Nordeste,3,0,0,0,5,0.0
2022-01-27,2022,1,quinta-feira,4,False,PE,Nordeste,5,2,1,3,4,0.4
2022-01-27,2022,1,quinta-feira,4,False,PI,Nordeste,2,0,0,0,5,0.0
2022-01-27,2022,1,quinta-feira,4,False,PR,Sul,22,5,2,6,19,0.227273
2022-01-27,2022,1,quinta-feira,4,False,RJ,Sudeste,4,1,0,1,3,0.25
2022-01-27,2022,1,quinta-feira,4,False,RN,Nordeste,5,2,1,2,7,0.4
2022-01-27,2022,1,quinta-feira,4,False,RO,Norte,4,0,0,0,5,0.0
2022-01-27,2022,1,quinta-feira,4,False,RR,Norte,1,0,0,0,1,0.0
2022-01-27,2022,1,quinta-feira,4,False,RS,Sul,10,2,0,2,12,0.2
2022-01-27,2022,1,quinta-feira,4,False,SC,Sul,15,3,0,3,18,0.2
2022-01-27,2022,1,quinta-feira,4,False,SE,Nordeste,2,1,0,1,2,0.5
2022-01-27,2022,1,quinta-feira,4,False,SP,Sudeste,11,0,0,0,10,0.0
2022-01-28,2022,1,sexta-feira,5,False,AC,Norte,2,0,0,0,2,0.0
2022-01-28,2022,1,sexta-feira,5,False,AL,Nordeste,1,0,0,0,0,0.0
2022-01-28,2022,1,sexta-feira,5,False,AP,Norte,2,1,0,3,9,0.5
2022-01-28,2022,1,sexta-feira,5,False,BA,Nordeste,6,4,2,2,11,0.666667
2022-01-28,2022,1,sexta-feira,5,False,CE,Nordeste,4,1,0,1,4,0.25
2022-01-28,2022,1,sexta-feira,5,False,DF,Centro-Oeste,3,0,0,0,4,0.0
2022-01-28,2022,1,sexta-feira,5,False,ES,Sudeste,7,4,1,5,11,0.571429
2022-01-28,2022,1,sexta-feira,5,False,GO,Centro-Oeste,14,1,1,0,14,0.071429
2022-01-28,2022,1,sexta-feira,5,False,MA,Nordeste,1,1,1,0,1,1.0
2022-01-28,2022,1,sexta-feira,5,False,MG,Sudeste,23,6,1,8,25,0.26087
2022-01-28,2022,1,sexta-feira,5,False,MS,Centro-Oeste,8,1,0,1,6,0.125
2022-01-28,2022,1,sexta-feira,5,False,MT,Centro-Oeste,4,1,0,2,6,0.25
2022-01-28,2022,1,sexta-feira,5,False,PA,Norte,5,1,0,1,3,0.2
2022-01-28,2022,1,sexta-feira,5,False,PB,Nordeste,4,1,0,1,3,0.25
2022-01-28,2022,1,sexta-feira,5,False,PE,Nordeste,4,1,1,0,4,0.25
2022-01-28,2022,1,sexta-feira,5,False,PI,Nordeste,4,1,0,1,5,0.25
2022-01-28,2022,1,sexta-feira,5,False,PR,Sul,22,8,5,3,18,0.363636
2022-01-28,2022,1,sexta-feira,5,False,RJ,Sudeste,10,5,3,2,9,0.5
2022-01-28,2022,1,sexta-feira,5,False,RN,Nordeste,1,0,0,0,1,0.0
2022-01-28,2022,1,sexta-feira,5,False,RO,Norte,4,1,0,1,3,0.25
2022-01-28,2022,1,sexta-feira,5,False,RS,Sul,9,1,0,1,6,0.111111
2022-01-28,2022,1,sexta-feira,5,False,SC,Sul,32,8,3,11,38,0.25
2022-01-28,2022,1,sexta-feira,5,False,SE,Nordeste,1,0,0,0,1,0.0
2022-01-28,2022,1,sexta-feira,5,False,SP,Sudeste,11,4,1,3,9,0.363636
2022-01-28,2022,1,sexta-feira,5,False,TO,Norte,2,1,0,1,2,0.5
2022-01-29,2022,1,sábado,6,True,AL,Nordeste,1,0,0,0,1,0.0
2022-01-29,2022,1,sábado,6,True,AP,Norte,1,0,0,0,4,0.0
2022-01-29,2022,1,sábado,6,True,BA,Nordeste,10,2,1,1,12,0.2
2022-01-29,2022,1,sábado,6,True,CE,Nordeste,5,4,1,3,6,0.8
2022-01-29,2022,1,sábado,6,True,DF,Centro-Oeste,1,0,0,0,1,0.0
2022-01-29,2022,1,sábado,6,True,ES,Sudeste,7,3,1,5,12,0.428571
2022-01-29,2022,1,sábado,6,True,GO,Centro-Oeste,4,2,3,0,4,0.5
2022-01-29,2022,1,sábado,6,True,MA,Nordeste,4,3,1,2,3,0.75
2022-01-29,2022,1,sábado,6,True,MG,Sudeste,14,5,1,9,37,0.357143
2022-01-29,2022,1,sábado,6,True,MS,Centro-Oeste,2,1,0,1,1,0.5
2022-01-29,2022,1,sábado,6,True,MT,Centro-Oeste,5,2,1,1,8,0.4
2022-01-29,2022,1,sábado,6,True,PA,Norte,3,1,0,1,2,0.333333
2022-01-29,2022,1,sábado,6,True,PB,Nordeste,6,4,1,3,9,0.666667
2022-01-29,2022,1,sábado,6,True,PE,Nordeste,7,3,3,2,11,0.428571
2022-01-29,2022,1,sábado,6,True,PI,Nordeste,4,3,0,3,4,0.75
2022-01-29,2022,1,sábado,6,True,PR,Sul,17,3,0,3,22,0.176471
2022-01-29,2022,1,sábado,6,True,RJ,Sudeste,10,3,0,7,13,0.3
2022-01-29,2022,1,sábado,6,True,RN,Nordeste,2,0,0,0,1,0.0
2022-01-29,2022,1,sábado,6,True,RO,Norte,11,1,1,1,6,0.090909
2022-01-29,2022,1,sábado,6,True,RS,Sul,10,2,0,2,8,0.2
2022-01-29,2022,1,sábado,6,True,SC,Sul,23,2,0,2,26,0.086957
2022-01-29,2022,1,sábado,6,True,SE,Nordeste,4,3,1,2,5,0.75
2022-01-29,2022,1,sábado,6,True,SP,Sudeste,11,1,0,2,12,0.090909
2022-01-29,2022,1,sábado,6,True,TO,Norte,1,0,0,0,1,0.0
2022-01-30,2022,1,domingo,0,True,AC,Norte,2,1,0,1,3,0.5
2022-01-30,2022,1,domingo,0,True,AL,Nordeste,2,2,0,3,4,1.0
2022-01-30,2022,1,domingo,0,True,BA,Nordeste,8,4,1,5,13,0.5
2022-01-30,2022,1,domingo,0,True,CE,Nordeste,1,0,0,0,1,0.0
2022-01-30,2022,1,domingo,0,True,DF,Centro-Oeste,1,0,0,0,0,0.0
2022-01-30,2022,1,domingo,0,True,ES,Sudeste,11,7,1,7,13,0.636364
2022-01-30,2022,1,domingo,0,True,GO,Centro-Oeste,8,1,0,1,10,0.125
2022-01-30,2022,1,domingo,0,True,MA,Nordeste,1,0,0,0,0,0.0
2022-01-30,2022,1,domingo,0,True,MG,Sudeste,32,6,1,5,37,0.1875
2022-01-30,2022,1,domingo,0,True,MS,Centro-Oeste,4,1,0,2,7,0.25
2022-01-30,2022,1,domingo,0,True,MT,Centro-Oeste,7,2,0,2,7,0.285714
2022-01-30,2022,1,domingo,0,True,PA,Norte,3,2,3,1,8,0.666667
2022-01-30,2022,1,domingo,0,True,PB,Nordeste,4,2,1,1,4,0.5
2022-01-30,2022,1,domingo,0,True,PE,Nordeste,10,6,0,8,11,0.6
2022-01-30,2022,1,domingo,0,True,PI,Nordeste,1,0,0,0,2,0.0
2022-01-30,2022,1,domingo,0,True,PR,Sul,14,6,4,7,25,0.428571
2022-01-30,2022,1,domingo,0,True,RJ,Sudeste,17,6,2,8,22,0.352941
2022-01-30,2022,1,domingo,0,True,RN,Nordeste,1,0,0,0,1,0.0
2022-01-30,2022,1,domingo,0,True,RO,Norte,1,0,0,0,0,0.0
2022-01-30,2022,1,domingo,0,True,RR,Norte,1,1,0,1,1,1.0
2022-01-30,2022,1,domingo,0,True,RS,Sul,17,6,1,5,17,0.352941
